timestamp,tx,ty,tz,roll,pitch,yaw,speed
385.652071,7.356781,2.758564,10.773035,-79.555718,15.808031,-39.075085,0.621212
385.685403,7.367828,2.752458,10.765535,-83.176692,17.631222,-41.425461,0.440485
385.718736,7.380274,2.745818,10.756910,-86.986560,19.157580,-44.197385,0.496038
385.752069,7.391881,2.735908,10.748154,-90.390921,20.803800,-46.854107,0.527859
385.785402,7.391171,2.735058,10.748588,-93.364797,22.066863,-49.652924,0.035667
385.818734,7.394986,2.729263,10.745428,-96.190298,23.438790,-52.511214,0.228712
385.852067,7.404945,2.724984,10.738882,-99.048987,24.789975,-55.046363,0.379887
385.885400,7.412847,2.723451,10.737624,-101.673902,25.697100,-57.532112,0.244390
385.918733,7.471299,2.704925,10.719244,-103.346444,25.962227,-59.350958,1.920417
385.952065,7.477784,2.702874,10.716321,-104.893970,26.312633,-61.475176,0.222100
385.985398,7.483654,2.701107,10.713124,-106.206282,26.821124,-63.316306,0.207409
386.018731,7.482718,2.698148,10.712100,-106.968019,26.691125,-64.838802,0.098036
386.052064,7.480757,2.692630,10.709080,-107.980437,26.604753,-66.276100,0.197687
386.085396,7.481818,2.691217,10.708595,-109.378680,27.046026,-67.544286,0.054965
386.118729,7.479795,2.691650,10.708607,-110.305879,27.283059,-68.817554,0.062063
386.152062,7.479753,2.690490,10.707649,-110.699860,27.335862,-69.936558,0.045156
386.185395,7.478841,2.693280,10.710599,-110.865950,26.917441,-70.911935,0.124844
386.218727,7.477639,2.691985,10.711204,-110.986571,26.533752,-71.692730,0.056035
386.252060,7.477345,2.691532,10.710701,-111.075797,26.277056,-72.383258,0.022131
386.285393,7.478556,2.695902,10.710505,-110.940576,25.899662,-73.089806,0.136170
386.318726,7.479207,2.695704,10.712458,-110.494734,25.763817,-73.807177,0.062052
386.352058,7.479768,2.694682,10.712928,-109.670778,25.799213,-74.565613,0.037719
386.385391,7.478868,2.689361,10.713271,-109.463452,25.821670,-75.387157,0.162228
386.418724,7.482903,2.686457,10.712686,-109.789395,25.608699,-76.279012,0.150183
386.452057,7.485774,2.684669,10.714402,-110.461693,25.211155,-77.187080,0.113791
386.485389,7.492938,2.684215,10.715850,-111.278771,25.017919,-78.066874,0.219695
386.518722,7.498464,2.682165,10.717923,-111.415543,25.209613,-78.757168,0.187431
386.552055,7.504174,2.681815,10.720155,-110.990970,25.498003,-79.382572,0.184222
386.585388,7.512342,2.680330,10.717916,-110.818098,25.742873,-79.937787,0.257975
386.618721,7.518667,2.680882,10.717284,-111.273808,25.834169,-80.563304,0.191409
386.652053,7.528462,2.682024,10.720076,-111.861690,25.699371,-81.166120,0.307483
386.685386,7.543070,2.684663,10.719800,-112.138526,25.396232,-81.693778,0.445395
386.718719,7.553803,2.689410,10.722257,-112.391689,25.166022,-82.271703,0.359730
386.752052,7.564977,2.690955,10.726369,-112.670834,24.866918,-82.822569,0.360178
386.785384,7.579171,2.694357,10.726978,-113.009821,24.492343,-83.491179,0.438281
386.818717,7.596263,2.700676,10.730520,-113.556852,24.083700,-84.326509,0.556939
386.852050,7.611460,2.705640,10.734607,-114.073437,23.648948,-85.075910,0.495028
386.885383,7.630474,2.705187,10.738214,-114.538134,23.268428,-85.673433,0.580758
386.918715,7.654761,2.710976,10.741411,-115.144743,23.015668,-86.370631,0.755158
386.952048,7.677427,2.715362,10.742426,-115.774263,22.818284,-87.130264,0.693281
386.985381,7.696748,2.719374,10.745779,-116.548453,22.454315,-88.024638,0.600489
387.018714,7.726893,2.731137,10.746101,-117.358207,21.951565,-88.852228,0.970810
387.052046,7.750727,2.727824,10.751548,-118.047145,21.790947,-89.411274,0.740189
387.085379,7.783957,2.725979,10.753529,-118.414213,21.661903,-89.824803,1.000222
387.118712,7.800515,2.732245,10.750010,-118.745166,21.622430,-90.304863,0.541505
387.152045,7.820582,2.734030,10.746894,-119.095862,21.774118,-90.718233,0.611570
387.185377,8.176717,2.606297,10.873959,-124.303402,19.363711,-93.603602,11.973945
387.218710,8.186397,2.607021,10.873303,-124.939277,19.317162,-94.110210,0.291871
387.252043,8.195775,2.607636,10.872789,-125.601158,19.082215,-94.850063,0.282382
387.285376,8.204602,2.607907,10.871677,-126.329641,19.240347,-95.517027,0.267036
387.318708,8.213734,2.608071,10.870173,-126.844295,19.333164,-95.990250,0.277688
387.352041,8.221592,2.608830,10.870526,-127.378188,19.270461,-96.427406,0.237082
387.385374,8.228869,2.609346,10.869381,-128.091300,19.262043,-97.016793,0.221557
387.418707,8.236552,2.609502,10.868752,-129.147816,19.231210,-97.814346,0.231305
387.452040,8.242008,2.610238,10.868268,-130.382402,19.073195,-98.635293,0.165800
387.485372,8.249241,2.610710,10.868979,-131.559492,18.717120,-99.446223,0.218496
387.518705,8.256450,2.610816,10.868404,-132.538537,18.378628,-100.190143,0.216977
387.552038,8.261120,2.610697,10.867302,-133.276696,17.962330,-100.850917,0.144001
387.585371,8.267979,2.610878,10.868245,-133.966916,17.700376,-101.519031,0.207775
387.618703,8.271525,2.610281,10.868026,-134.425879,17.500397,-102.034849,0.108101
387.652036,8.274981,2.609136,10.866962,-134.880448,17.298980,-102.641935,0.113793
387.685369,8.279844,2.608911,10.867265,-135.374707,17.233131,-103.120580,0.146322
387.718702,8.283075,2.608548,10.867249,-135.698801,17.093250,-103.517897,0.097543
387.752034,8.286081,2.607528,10.866165,-135.989688,16.955154,-103.965099,0.100627
387.785367,8.290391,2.607033,10.866455,-136.344273,16.732340,-104.419241,0.130434
387.818700,8.292431,2.605855,10.864621,-136.704629,16.618954,-104.883317,0.089550
387.852033,8.295998,2.605062,10.864620,-137.251543,16.439137,-105.250315,0.109616
387.885365,8.297396,2.604037,10.863131,-137.478068,16.181487,-105.420363,0.068582
387.918698,8.299891,2.603052,10.862124,-137.906756,15.948551,-105.632173,0.085944
387.952031,8.299368,2.601862,10.860307,-138.210774,15.738362,-105.904762,0.067037
387.985364,8.299743,2.600642,10.861491,-138.458913,15.510859,-106.355890,0.052227
388.018696,8.299758,2.599047,10.860700,-138.603463,15.644688,-106.750876,0.053423
388.052029,8.302100,2.597265,10.861676,-138.955934,15.790430,-107.216067,0.093029
388.085362,8.302087,2.595723,10.861098,-139.111443,15.866282,-107.537508,0.049407
388.118695,8.301445,2.593999,10.859804,-139.247196,15.790850,-107.854374,0.067477
388.152028,8.301763,2.592413,10.860241,-139.546574,15.713926,-108.175327,0.050262
388.185360,8.299105,2.591307,10.860038,-139.619916,15.663146,-108.461164,0.086583
388.218693,8.298359,2.589951,10.861396,-139.577399,15.632354,-108.689347,0.061766
388.252026,8.295514,2.588513,10.859444,-139.099031,15.784125,-108.915748,0.112136
388.285359,8.294179,2.586694,10.859247,-139.028526,15.911676,-109.054682,0.067952
388.318691,8.294638,2.584066,10.860033,-139.271349,15.996438,-109.325262,0.083424
388.352024,8.296329,2.581384,10.861339,-139.499642,15.971164,-109.678295,0.102879
388.385357,8.293811,2.579309,10.859884,-139.568699,15.922536,-109.989246,0.107190
388.418690,8.291169,2.576941,10.858007,-139.716219,15.958495,-110.395704,0.120398
388.452022,8.291173,2.573972,10.857274,-139.896475,15.946227,-110.552536,0.091772
388.485355,8.291337,2.570912,10.856295,-139.738206,15.734544,-110.619244,0.096517
388.518688,8.290418,2.568457,10.855520,-139.266616,15.922993,-110.878639,0.081992
388.552021,8.291421,2.565140,10.855268,-138.985982,16.286047,-110.947490,0.104234
388.585353,8.291510,2.562301,10.854590,-139.052492,16.456657,-110.960542,0.087626
388.618686,8.293850,2.558569,10.853149,-139.402667,16.449985,-110.894477,0.139033
388.652019,8.295400,2.554781,10.851013,-140.206526,16.459516,-110.996162,0.138514
388.685352,8.294188,2.552794,10.847378,-140.951355,16.820985,-111.564476,0.129486
388.718684,8.295637,2.548486,10.846871,-141.508862,16.990716,-111.938848,0.137207
388.752017,8.295895,2.545045,10.845689,-141.657042,16.990156,-112.398652,0.109440
388.785350,8.296355,2.541626,10.844729,-141.782230,17.153768,-112.945077,0.107409
388.818683,8.295504,2.539404,10.842737,-142.076921,17.157065,-113.469890,0.093101
388.852030,8.295323,2.536937,10.840311,-142.361667,17.129809,-114.168673,0.103920
388.885348,8.296048,2.531871,10.842353,-142.635261,17.065384,-114.788948,0.165363
388.918681,8.297910,2.528633,10.841779,-142.652840,16.958714,-115.287413,0.113360
388.952014,8.298582,2.526365,10.841507,-142.627976,16.930730,-115.629280,0.071443
388.985347,8.298848,2.525285,10.840714,-142.622185,16.971510,-115.971152,0.040962
389.018679,8.298998,2.524291,10.840691,-142.621589,17.054823,-116.257290,0.030179
389.052012,8.299964,2.522554,10.840608,-142.671201,17.031221,-116.334750,0.059677
389.085345,8.302277,2.520125,10.840863,-142.646084,16.905004,-116.307730,0.100909
389.118678,8.303873,2.520420,10.839907,-142.503962,16.896257,-116.425840,0.056531
389.152010,8.305249,2.520078,10.838984,-142.563295,16.902566,-116.453972,0.050761
389.185343,8.307406,2.519670,10.839007,-142.848029,16.764643,-116.516049,0.065870
389.218676,8.308314,2.519046,10.839569,-143.075521,16.798919,-116.640818,0.037097
389.252009,8.309603,2.519223,10.840200,-143.124630,16.875050,-116.776728,0.043371
389.285341,8.310514,2.519984,10.839948,-142.913066,17.153307,-116.866708,0.036423
389.318674,8.312433,2.519736,10.840583,-142.883164,17.215688,-116.766280,0.061092
389.352007,8.314013,2.518749,10.841604,-143.046568,17.612660,-116.895001,0.063723
389.385340,8.315409,2.519752,10.840269,-143.221886,17.877793,-117.021515,0.065298
389.418672,8.316570,2.520138,10.839779,-143.278987,17.953770,-116.995797,0.039560
389.452005,8.317055,2.521535,10.839890,-143.267288,18.096599,-116.863264,0.044496
389.485338,8.318912,2.521472,10.840329,-143.304706,18.250174,-116.393839,0.057269
