timestamp,tx,ty,tz,roll,pitch,yaw,speed
36.326298,0.434523,2.023740,-0.009126,-70.267991,40.954182,22.695639,0.497848
36.359631,0.411459,2.035331,0.006056,-71.442496,40.534791,21.266482,0.898407
36.392963,0.412147,2.037035,0.006996,-71.016916,40.360420,21.980210,0.061912
36.426296,0.406120,2.045894,0.014117,-71.867509,40.356569,21.878240,0.385986
36.459629,0.378256,2.089074,0.048540,-75.647426,40.302617,19.386073,1.855599
36.492962,0.363776,2.096353,0.057502,-76.867189,39.836436,19.230634,0.555615
36.526294,0.352329,2.094119,0.066581,-77.920584,39.504118,18.959007,0.443418
36.559627,0.348771,2.083309,0.059012,-77.491750,39.059924,18.768816,0.410008
36.592960,0.333074,2.078757,0.061796,-78.655892,38.097448,16.140621,0.497391
36.626293,0.327804,2.069784,0.055350,-78.234608,36.941845,15.594453,0.367230
36.659626,0.325748,2.067915,0.051577,-77.615474,35.493549,15.773658,0.140568
36.692958,0.321426,2.068193,0.049270,-78.191594,33.567126,15.607716,0.147207
36.726291,0.306582,2.057353,0.041500,-78.320955,31.555013,15.768827,0.598667
36.759624,0.289633,2.057182,0.041689,-78.262021,30.131097,14.875775,0.508533
36.792957,0.276361,2.056886,0.036081,-77.766374,29.374147,14.294012,0.432349
36.826289,0.286306,2.061410,0.038698,-77.634353,29.300962,14.961355,0.337060
36.859622,0.322197,2.069796,0.027642,-77.252109,29.053075,17.099984,1.154424
36.892955,0.357687,2.085794,0.053262,-79.797803,29.138761,18.619926,1.398104
36.926288,0.346491,2.099861,0.072198,-82.626562,29.328584,17.784007,0.783344
36.959620,0.341429,2.103509,0.081138,-84.479148,30.035236,17.871586,0.327092
36.992953,0.328049,2.096317,0.071498,-83.759063,30.160279,16.865429,0.539741
37.026286,0.328730,2.090972,0.061623,-82.594957,29.483509,16.195251,0.337472
37.059619,0.338475,2.086443,0.056786,-81.201773,29.016623,16.684030,0.353543
37.092951,0.327826,2.076001,0.042833,-79.076913,28.257319,16.926855,0.612722
37.126284,0.302631,2.067801,0.048999,-78.647887,26.963949,15.818341,0.816117
37.159617,0.294884,2.062562,0.043776,-77.601975,26.757378,15.527714,0.321333
37.192950,0.293092,2.063287,0.047492,-77.597188,26.818561,15.429070,0.125665
37.226282,0.292998,2.066713,0.050982,-77.799373,26.897199,15.552643,0.146737
37.259615,0.294632,2.078522,0.060358,-79.496852,26.537339,15.661492,0.455016
37.292948,0.294402,2.075857,0.048341,-80.462300,26.168451,16.929359,0.369320
37.326281,0.300540,2.076034,0.052504,-82.165514,27.049399,18.219765,0.222542
37.359613,0.295631,2.076374,0.044538,-81.139794,27.707730,17.560234,0.280910
37.392946,0.314509,2.071759,0.047698,-81.007843,27.504069,16.155131,0.590685
37.426279,0.341902,2.065584,0.025522,-79.804442,27.366782,16.812264,1.073437
37.459612,0.359776,2.075329,0.021630,-80.246972,27.552617,16.927329,0.621820
37.492944,0.356613,2.074668,0.009723,-79.108590,27.560875,17.021802,0.370168
37.526277,0.373168,2.070074,-0.011104,-77.105075,27.977310,17.607590,0.809974
37.559610,0.383584,2.065980,-0.007901,-76.511111,30.023733,17.084809,0.349242
37.592943,0.383153,2.070633,0.006222,-76.450014,33.673179,14.641627,0.446266
37.626276,0.368887,2.071712,0.018686,-76.165321,38.473790,10.027777,0.569245
37.659608,0.408333,2.056669,-0.018978,-73.364213,44.023973,9.241116,1.697347
37.692941,0.426008,2.056394,-0.044417,-72.232549,49.898208,6.524246,0.929324
37.726274,0.456021,2.018984,-0.075967,-69.357073,56.361978,6.658888,1.722271
37.759607,0.467130,2.013151,-0.088548,-68.711191,61.539568,4.319399,0.533041
37.792939,0.472574,2.003409,-0.103094,-67.988950,65.107989,2.024362,0.550036
37.826272,0.475042,1.991705,-0.117657,-67.688840,66.863510,-0.021856,0.565396
37.859605,0.475724,1.978210,-0.132298,-65.755367,67.731569,0.305783,0.597700
37.892938,0.476972,1.966331,-0.140097,-61.957277,68.024992,3.075579,0.427941
37.926270,0.474667,1.960674,-0.146155,-58.297759,68.055821,5.824676,0.258126
37.959603,0.469148,1.960051,-0.143727,-57.988916,68.623629,5.357441,0.181846
37.992936,0.464606,1.960847,-0.142162,-59.018009,69.489462,3.785721,0.146093
38.026269,0.475714,1.958011,-0.158712,-56.811289,70.366607,6.382189,0.604016
38.059601,0.474491,1.958960,-0.155274,-57.369525,71.279066,6.240398,0.113111
38.092934,0.477544,1.957567,-0.158140,-57.907610,72.055833,6.406156,0.132370
38.126267,0.450451,1.974345,-0.119363,-63.048464,72.624084,0.933757,1.505748
38.159600,0.446538,1.972998,-0.120343,-64.834045,72.665171,-1.002632,0.127582
38.192933,0.441766,1.970715,-0.120284,-66.362442,72.471028,-2.967033,0.158703
38.226265,0.436574,1.968414,-0.120820,-66.964816,72.341214,-4.174212,0.171147
38.259598,0.431359,1.965795,-0.122012,-67.029249,72.222955,-4.752506,0.178695
38.292931,0.426884,1.963029,-0.122793,-66.710730,72.119528,-4.882049,0.159546
38.326263,0.423382,1.961355,-0.123221,-66.409899,71.986805,-4.923635,0.117148
38.359596,0.419258,1.959149,-0.122951,-66.805883,71.793665,-5.451469,0.140539
38.392929,0.414120,1.955320,-0.124482,-67.109655,71.775134,-5.799247,0.197659
38.426262,0.409724,1.952952,-0.126090,-67.036411,71.815255,-5.788520,0.157374
38.459595,0.404409,1.950908,-0.128630,-66.715334,71.747877,-5.677098,0.187062
